0.100794,10.0.1.1,10.0.8.2,50000,8080,87,102,7,3,2,1,10,4224,1630,1056,0,1,0,0
0.103763,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,5059,2060,1144,0,1,0,0
0.106788,10.0.1.1,10.0.8.2,50000,8080,87,102,7,3,2,1,8,5084,1873,1008,0,1,0,0
0.10946,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,6373,2582,977,0,1,0,0
0.112537,10.0.1.1,10.0.8.2,50000,8080,87,102,7,3,2,1,9,6527,1911,1222,0,2,0,0
0.115355,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,6708,2165,9,0,2,0,0
0.119281,10.0.1.1,10.0.8.2,50000,8080,87,95,7,3,2,1,8,9113,1564,1644,0,2,0,1
0.122635,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,7,9851,1364,5410,0,2,0,0
0.12751,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,10453,872,2970,0,2,0,1
0.132455,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,10,10701,1876,5886,0,2,0,0
0.136543,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,8,11129,1510,2164,0,2,0,1
0.140382,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,11552,1887,5712,0,2,0,0
0.144804,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,7,10283,3032,2928,0,3,0,1
0.150138,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,11246,1577,5046,0,3,0,0
0.154638,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,11,11728,1465,3498,0,3,0,1
0.15931,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,10,13852,1414,4634,0,3,0,0
0.163444,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,12,14621,1249,2376,0,3,0,1
0.168092,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,15053,1736,4973,0,3,0,0
0.172107,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,8,15842,1814,1065,0,4,0,0
0.177406,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,16175,1765,3419,0,4,0,0
0.18104,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,9,16420,1803,329,0,4,0,0
0.18577,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,15581,1566,2793,0,4,0,0
0.190898,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,261,18083,1412,10,0,4,0,0
0.196534,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,209,18462,1389,2016,0,4,0,0
0.199741,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,10,19107,735,9,0,4,0,0
0.206063,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,251,20225,536,999,0,4,0,0
0.209541,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,285,20125,194,1214,0,4,0,0
0.214292,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,20386,18,2337,0,4,0,0
0.218271,10.0.1.1,10.0.8.2,50001,8080,22,102,7,3,2,1,9,19533,20,28,0,4,0,0
0.222798,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,19767,19,3033,0,4,0,0
0.227126,10.0.1.1,10.0.8.2,50001,8080,22,95,7,3,2,1,10,19475,62,1431,0,4,0,1
0.231568,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,9,19439,1382,3697,0,5,0,1
0.236784,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,20341,1534,4777,0,5,0,0
0.242645,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,459,20727,1624,3497,0,5,0,1
0.248181,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,21102,1595,4631,0,5,0,0
0.2538,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,13,20886,1378,2478,0,5,0,1
0.258219,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,22696,1387,4202,0,5,0,0
0.262345,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,13,23024,1091,3072,0,5,0,0
0.267087,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,23849,481,4612,0,5,0,0
0.272077,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,12,24732,533,3154,0,5,0,0
0.276576,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,23889,2164,1805,0,6,0,0
0.280888,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,12,24608,1295,2648,0,6,0,0
0.285871,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,24824,1196,1107,0,6,0,0
0.290174,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,12,24023,1141,2529,0,6,0,0
0.295736,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,23885,1656,1194,0,6,0,0
0.29995,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,12,24697,1278,10,0,6,0,0
0.304804,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,27939,1040,798,0,6,0,0
0.309365,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,11,28429,653,355,0,6,0,0
0.314596,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,28935,76,1773,0,6,0,0
0.319444,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,22,28259,68,53,0,6,0,0
0.324581,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,28291,17,4240,0,7,0,0
0.329014,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,105,28711,776,1055,0,7,0,0
0.333583,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,29492,1203,2657,0,7,0,0
0.338446,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,29425,1283,11,0,7,0,0
0.343369,10.0.1.1,10.0.8.2,50002,8080,98,102,7,3,2,1,13,27700,2074,3189,0,7,0,0
0.348219,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,28958,1310,10,0,7,0,0
0.353523,10.0.1.1,10.0.8.2,50002,8080,98,95,7,3,2,1,11,29095,767,3561,0,7,0,1
0.357678,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,13,32423,297,7575,0,7,0,1
0.363365,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,32365,675,4240,0,8,0,1
0.367892,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,12,32971,712,6678,0,8,0,0
0.372363,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,34281,1190,2708,0,8,0,1
0.377673,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,12,33259,1588,6396,0,8,0,0
0.381931,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,14,34181,1656,1909,0,8,0,1
0.386383,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,12,32640,2383,5150,0,8,0,0
0.389901,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,33637,985,1728,0,8,0,1
0.392726,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,10,33343,1046,4711,0,9,0,0
0.395943,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,37050,1047,1391,0,9,0,1
0.399086,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,10,37140,20,5003,0,9,0,0
0.403175,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,37144,2095,1660,0,9,0,1
0.407443,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,9,37822,1459,4097,0,9,0,0
0.412095,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,15,38599,1633,2816,0,9,0,1
0.41687,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,13,38101,1586,5851,0,9,0,0
0.421204,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,37343,1362,3090,0,10,0,1
0.427036,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,12,38108,909,5336,0,10,0,0
0.431908,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,25,41678,1348,2680,0,10,0,1
0.436215,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,13,41475,1412,4346,0,10,0,0
0.440802,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,42138,1484,2088,0,10,0,0
0.444982,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,13,43185,1849,3285,0,10,0,0
0.448973,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,43217,1992,1346,0,10,0,0
0.452414,10.0.1.1,10.0.8.2,50003,8080,3,102,7,3,2,1,9,43701,2001,2250,0,11,0,0
0.456638,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,43151,1623,1415,0,11,0,0
0.460547,10.0.1.1,10.0.8.2,50003,8080,3,95,7,3,2,1,9,41883,1382,2676,0,11,0,1
0.464836,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,10,45666,584,7014,0,11,0,1
0.469513,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,46164,694,5588,0,11,0,1
0.474011,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,10,46418,738,7050,0,11,0,1
0.482242,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,14,47197,1274,3147,0,11,0,1
0.487888,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,11,47046,1828,5103,0,10,0,0
0.492715,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,183,47508,2287,1801,0,11,0,1
0.49775,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,10,46480,1307,5878,0,12,0,0
0.50187,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,12,47298,925,2145,0,12,0,1
0.506163,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,50116,1270,5506,0,12,0,0
0.509966,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,18,49671,1937,2110,0,12,0,1
0.514008,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,11,50406,1498,4599,0,12,0,0
0.517956,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,51197,1966,1386,0,12,0,1
0.52187,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,9,51820,1719,4816,0,13,0,0
0.525724,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,52750,1323,1196,0,13,0,1
0.529574,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,8,52328,2187,3881,0,13,0,0
0.532787,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,41,46439,1239,704,0,13,0,1
0.539037,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,50,50330,1885,3967,0,13,0,0
0.54456,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,51,51986,1560,218,0,13,0,1
0.548903,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,47,55113,193,4899,0,13,0,0
0.552926,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,78,55156,1135,572,0,13,0,0
0.556585,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,56158,1577,1615,0,13,0,0
0.56139,10.0.1.1,10.0.8.2,50004,8080,82,102,7,3,2,1,7,56416,1001,176,0,13,0,0
0.567157,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,264,57054,1971,1701,0,14,0,0
0.573739,10.0.1.1,10.0.8.2,50004,8080,82,95,7,3,2,1,8,57795,53,65,0,14,0,0
0.578977,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,8,58300,32,3491,0,14,0,1
0.58719,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,59220,31,6854,0,14,0,1
0.594365,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,40,59687,194,4683,0,14,0,1
0.600927,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,59980,53,5721,0,14,0,1
0.609635,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,7,60836,17,4376,0,15,0,1
0.616943,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,320,61156,28,7644,0,15,0,0
0.62208,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,271,61006,20,3103,0,15,0,1
0.628276,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,61554,977,6382,0,15,0,0
0.633004,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,10,62363,1055,2214,0,15,0,1
0.636569,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,61765,1096,6089,0,15,0,0
0.641501,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,8,62272,1130,2733,0,14,0,1
0.64576,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,61919,1012,4806,0,15,0,0
0.650269,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,19,64276,808,1526,0,15,0,1
0.657189,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,64056,980,4840,0,15,0,0
0.661604,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,8,65366,1154,1874,0,16,0,1
0.667509,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,65789,600,5507,0,16,0,0
0.678204,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,7,66509,825,1979,0,16,0,0
0.686155,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,66657,998,3487,0,16,0,0
0.690592,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,9,66857,1290,2137,0,16,0,0
0.694246,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,68100,999,2645,0,16,0,0
0.697183,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,7,68884,887,1854,0,16,0,0
0.704285,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,142,69681,660,3200,0,16,0,0
0.71199,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,62,69614,600,2711,0,16,0,0
0.717557,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,68521,19,2525,0,17,0,0
0.722785,10.0.1.1,10.0.8.2,50005,8080,15,102,7,3,2,1,7,68467,1931,1455,0,17,0,0
0.729736,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,68757,3026,2060,0,17,0,0
0.735019,10.0.1.1,10.0.8.2,50005,8080,15,95,7,3,2,1,920,69487,2780,1842,0,17,0,1
0.740025,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,9,70827,2418,5532,0,17,0,1
0.744727,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,71102,2318,5498,0,17,0,1
0.749475,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,7,70775,1136,6084,0,17,0,1
0.753844,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,10,72446,2110,6194,0,18,0,1
0.759699,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,8,73141,1899,7675,0,18,0,1
0.765057,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,73044,2993,6702,0,18,0,1
0.77261,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,8,74203,1764,6993,0,18,0,1
0.780548,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,74157,2985,6871,0,18,0,1
0.78639,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,8,74290,2895,6331,0,18,0,2
0.792693,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,9,76268,1613,7554,0,19,0,1
0.79987,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,8,75827,2722,8038,0,19,0,1
0.805339,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,10,76196,1976,7098,0,19,0,1
0.810919,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,12,76575,1897,7612,0,19,0,1
0.81616,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,8,77353,1741,7229,0,19,0,1
0.820066,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,8,78430,662,6102,0,19,0,1
0.827096,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,7,78493,2706,6053,0,19,0,1
0.832459,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,10,78487,2580,7216,0,19,0,1
0.837702,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,12,79539,2464,4571,0,19,0,1
0.844297,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,80388,2583,7144,0,20,0,1
0.847812,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,12,81197,1917,4237,0,20,0,1
0.856298,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,11,81179,2464,6877,0,20,0,0
0.863386,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,12,82200,2511,1974,0,20,0,1
0.866813,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,1469,82085,2723,5332,0,20,0,0
0.869513,10.0.1.1,10.0.8.2,50006,8080,63,102,7,3,2,1,12,82303,2161,2353,0,20,0,1
0.873885,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,83940,2164,6148,0,20,0,2
0.878649,10.0.1.1,10.0.8.2,50006,8080,63,95,7,3,2,1,12,83588,3094,3425,0,20,0,2
0.883393,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,12,83979,2253,7631,0,20,0,2
0.889788,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,22,84656,2196,9617,0,21,0,2
0.896902,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,13,86158,2220,8185,0,20,0,1
0.904573,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,12,87188,2450,9492,0,21,0,2
0.912454,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,1309,87450,2485,5759,0,21,0,1
0.920529,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,13,87862,2170,9800,0,21,0,2
0.925477,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,284,87857,3375,5249,0,21,0,1
0.93076,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,41,88160,2800,8654,0,22,0,2
0.936476,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,43,89052,2362,6390,0,21,0,1
0.941625,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,44,89137,2604,8335,0,22,0,2
0.945776,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,18,90139,2439,6391,0,22,0,1
0.950688,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,465,90425,1702,8556,0,22,0,1
0.954465,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,37,90867,2624,5973,0,22,0,1
0.958573,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,32,90901,3151,6539,0,22,0,1
0.964833,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,19,91592,2679,3673,0,23,0,1
0.970027,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,172,91538,2565,5812,0,23,0,0
0.980605,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,21,92710,2644,2996,0,23,0,1
0.98353,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,171,93225,2199,6504,0,23,0,0
0.996284,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,35,95649,1825,2260,0,23,0,1
1.004398,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,20,93725,1972,5807,0,23,0,0
1.00732,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,17,94495,2054,548,0,23,0,1
1.013078,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,33,94783,3435,3785,0,23,0,0
1.018385,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,18,97250,1869,1015,0,24,0,1
1.024464,10.0.1.1,10.0.8.2,50007,8080,26,102,7,3,2,1,29,94640,2369,5146,0,24,0,0
1.028612,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,16,95672,1282,3177,0,23,0,2
1.033062,10.0.1.1,10.0.8.2,50007,8080,26,95,7,3,2,1,24,96285,2562,5296,0,24,0,1
1.03829,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,991,97186,1108,7670,0,24,0,2
1.043867,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,23,96052,1463,5138,0,24,0,1
1.049255,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,49,98382,1349,8455,0,24,0,2
1.053893,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,40,100440,1928,2927,0,24,0,1
1.058893,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,58,98630,3240,6022,0,24,0,0
1.063585,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,395,101542,820,24,0,24,0,0
1.067804,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,40,102280,934,3697,0,24,0,0
1.072066,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,21,101770,17,34,0,24,0,0
1.075471,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,27,102564,629,3269,0,24,0,0
1.078637,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,936,103311,799,876,0,25,0,0
1.081418,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,46,103270,1155,2963,0,25,0,0
1.085433,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,45,104368,783,19,0,25,0,0
1.088808,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,62,107814,856,3480,0,25,0,0
1.09311,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,1709,105150,833,23,0,25,0,0
1.096062,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,60,105500,951,3427,0,25,0,0
1.09986,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,99,106497,568,1424,0,25,0,0
1.104617,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,429,106894,157,1209,0,25,0,0
1.109034,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,33,107680,12,37,0,25,0,0
1.113176,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,43,107539,743,1666,0,25,0,0
1.117348,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,67,107504,148,50,0,25,0,0
1.12211,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,24,108767,13,482,0,25,0,0
1.126925,10.0.1.1,10.0.8.2,50008,8080,18,102,7,3,2,1,19,109485,13,601,0,25,0,0
1.131572,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,26,108373,12,51,0,25,0,0
1.136283,10.0.1.1,10.0.8.2,50008,8080,18,95,7,3,2,1,19,109242,11,2496,0,25,0,1
1.140641,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,17,109634,13,6092,0,26,0,1
1.144537,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,60,109730,876,4266,0,26,0,1
1.148049,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,22,110182,1136,5691,0,26,0,1
1.153124,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,22,111039,918,3697,0,26,0,1
1.158272,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,22,111605,10,4751,0,26,0,1
1.163239,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,710,111421,1541,4438,0,26,0,0
1.168918,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,19,111792,815,3460,0,27,0,0
1.173733,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,21,112465,1059,2902,0,27,0,0
1.178146,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,19,112922,874,3203,0,27,0,0
1.184228,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,21,112956,1350,2848,0,27,0,0
1.190103,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,21,114269,14,2237,0,27,0,0
1.19577,10.0.1.1,10.0.8.2,7011,8080,5,1462,7,3,2,1,22,114393,1185,2360,0,27,0,0
1.199502,10.0.1.1,10.0.8.2,50009,8080,23,102,7,3,2,1,19,114728,839,2721,0,28,0,0
